"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_02255",32.1008705884655,3.80037785537373,2.72700168867138,1.39361037844656,0.163435292767102,0.816929592587566
"PHJJKLOP_02414",2.86053270644354,-5.52850855799473,3.9169438658004,-1.4114342067205,0.158116622689448,0.816929592587566
"PHJJKLOP_02431",3.7662011738343,-5.47195444486433,3.91735073244937,-1.3968507847759,0.162458446893527,0.816929592587566
"PHJJKLOP_02544",3.1169336576925,-5.65099878594746,3.91611532286108,-1.44301133139738,0.149017279212165,0.816929592587566
"PHJJKLOP_02546",2.86732919288056,-5.5335950198654,3.91690804592596,-1.41274570528174,0.157730507632924,0.816929592587566
"PHJJKLOP_02647",2.64049172902481,-5.41302917009314,3.91779192073591,-1.3816530534568,0.167078255659152,0.816929592587566
"PHJJKLOP_01561",2.53047124031544,-5.35162728071775,3.91827117297478,-1.36581340199963,0.171997538781218,0.836361658359221
"PHJJKLOP_01692",2.39403546680594,5.30894581618394,3.9192784313133,1.35457225334332,0.175553878659751,0.84269448464279
"PHJJKLOP_02346",2.37663493175864,5.30163285212601,3.91934203350337,1.35268440641478,0.176156474190866,0.84269448464279
"PHJJKLOP_02386",2.37663493175864,5.30163285212601,3.91934203350337,1.35268440641478,0.176156474190866,0.84269448464279
"PHJJKLOP_00119",2.69463287900691,5.24777970450241,3.91982020575979,1.33878071672556,0.18064207015511,0.854910332017498
"PHJJKLOP_00192",2.28835729656686,5.24780461647282,3.91982020578464,1.33878707210306,0.180640000589376,0.854910332017498
"PHJJKLOP_01660",2.26860607122415,5.2345588492387,3.91994062290783,1.33536687230627,0.181756301639777,0.855608122080865
"PHJJKLOP_00319",2.32775290635431,5.16420541205789,3.92059892391691,1.31719808944358,0.187772234169757,0.870058833579738
"PHJJKLOP_00908",2.16057721068967,5.16421342876079,3.92059892391748,1.31720013420824,0.187771548949808,0.870058833579738
"PHJJKLOP_01266",4.39509291410993,5.16416826520952,3.92059892388017,1.31718861466671,0.187775409281051,0.870058833579738
"PHJJKLOP_02109",2.20040977418734,-5.14998801418904,3.91999598429226,-1.31377379844915,0.188922337523617,0.870813899522923
"PHJJKLOP_00586",2.1275681451374,5.09025289534204,3.9213263417381,1.29809468831044,0.194254799342579,0.873537749066004
"PHJJKLOP_01208",4.29965694578843,-4.6354182112729,3.5722743874112,-1.29760978820895,0.194421456929752,0.873537749066004
"PHJJKLOP_01236",4.65340350384775,5.11041477467258,3.92112394037059,1.30330355591606,0.192471147591512,0.873537749066004
"PHJJKLOP_01775",3.6780505992064,-4.3234633554253,3.33896817450069,-1.29485012419198,0.195371936845818,0.873537749066004
"PHJJKLOP_01847",4.26367332911829,-5.07602309493492,3.92069137388883,-1.29467550767715,0.195432192444913,0.873537749066004
"PHJJKLOP_02354",2.09038928547797,-5.07598526241781,3.92069173876649,-1.29466573773912,0.195435564197818,0.873537749066004
"PHJJKLOP_00868",2.01602986678395,5.06058236315333,3.92162887380119,1.2904286779815,0.19690186032836,0.874811223522587
"PHJJKLOP_02644",5.40612618864906,4.6502601753548,3.61005980589048,1.28813937313921,0.197697451643523,0.874811223522587
"PHJJKLOP_00239",1.98036879676861,-4.99797973315142,3.92146465590889,-1.27451862293861,0.202479676971464,0.887101555048244
"PHJJKLOP_00631",2.28044797669747,-4.99799776178196,3.92146447240627,-1.27452328000185,0.202478027603993,0.887101555048244
"PHJJKLOP_01486",11.8056600644985,-4.41300701699408,3.4710795339179,-1.2713644195911,0.20359903441059,0.8876115539575
"PHJJKLOP_02707",108.358129475041,-3.08142385260611,2.43124911356779,-1.26742415469068,0.205003667425611,0.889354145449341
"PHJJKLOP_00290",2.6955660528636,-4.91554251344401,3.92232801400799,-1.25322066280253,0.210125412154348,0.891045057016598
"PHJJKLOP_01853",2.81862153956674,4.60856802397481,3.67103237547115,1.25538746396464,0.209338137908309,0.891045057016598
"PHJJKLOP_02009",10.3429396633845,-3.97338238752889,3.15168393400897,-1.26071727708898,0.207410726949892,0.891045057016598
"PHJJKLOP_03022",137.44995784251,2.71922286757942,2.17122596267531,1.25239054539901,0.210427589736123,0.891045057016598
"PHJJKLOP_03166",21.0494287273276,3.52571773666597,2.80047244641447,1.25897247844022,0.208040272748182,0.891045057016598
"PHJJKLOP_01069",1.72846176855174,4.84251345794551,3.92405245817175,1.23405930719939,0.217180805410983,0.898164047869395
"PHJJKLOP_01137",23.1014114741572,3.05769456336533,2.46854543157278,1.23866246262164,0.215470525539166,0.898164047869395
"PHJJKLOP_01173",3.55875848026793,-4.85648621837632,3.92297741663438,-1.23795925966426,0.215731167408231,0.898164047869395
"PHJJKLOP_01828",2.13473735099178,4.84248854597601,3.9240524581464,1.23405295867616,0.217183170897232,0.898164047869395
"PHJJKLOP_03115",75.0406144062168,-2.70128391988176,2.17705348432505,-1.24079814268745,0.214680327540978,0.898164047869395
"PHJJKLOP_01624",59.4404617360037,3.60604984186457,2.9612629096044,1.21774052218359,0.223322592922018,0.919258115051098
"PHJJKLOP_01326",1.61631785087156,-4.64050612178802,3.82006732809771,-1.21477076795368,0.224453532898934,0.919636002849798
"PHJJKLOP_01805",1.62043290801725,4.74947973798501,3.92520268356515,1.20999604883363,0.226280409034359,0.922848672789899
"PHJJKLOP_01495",1.65030733064051,-4.73493372219176,3.92440031461938,-1.20653688273159,0.227610546772705,0.924015293091028
"PHJJKLOP_00214",217.160826340155,2.28354313478396,1.90057472392886,1.20150137010316,0.229556775332656,0.927660941412788
"PHJJKLOP_02662",3.90383291657919,4.25010482320874,3.56701286025256,1.19150252318065,0.23345636669891,0.939131293311524
"PHJJKLOP_00477",1.51240404748277,4.65002993941188,3.92651665098947,1.18426339494577,0.236308814126562,0.946304527158404
"PHJJKLOP_02484",1.45622737054255,4.59663452468214,3.92726019819029,1.17044308059861,0.241822707423679,0.964022955270071
