"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PHJJKLOP_01127",1835.20595156814,4.9632328402468,0.104625300686301,47.4381703822109,0,0
"PHJJKLOP_01165",8160.90641815861,-2.6125502523074,0.0618604988995323,-42.2329321422133,0,0
"PHJJKLOP_01184",1843.57115937523,-4.89496648324393,0.106296251745577,-46.0502266341449,0,0
"PHJJKLOP_01185",2609.16939987777,-4.16633268256173,0.078654939641955,-52.969752459633,0,0
"PHJJKLOP_01186",3282.77446807345,-3.70786204398157,0.0730823788614243,-50.7353770053416,0,0
"PHJJKLOP_01204",1469.373091269,4.14241682033184,0.0965016568590276,42.9258621578198,0,0
"PHJJKLOP_01254",2587.22410253997,5.03575006051801,0.0998052803941573,50.4557478384962,0,0
"PHJJKLOP_01255",913.379780441381,4.74542768174736,0.126414684949502,37.5385793481428,0,0
"PHJJKLOP_01271",4277.16268159936,-2.31469866801439,0.0610039799039117,-37.9434042116647,0,0
"PHJJKLOP_01315",2654.69225010218,-2.94028869544367,0.0754616572220545,-38.9640090568319,0,0
"PHJJKLOP_01317",37348.5460474176,-2.42764131197328,0.05991611073053,-40.5173380310261,0,0
"PHJJKLOP_01354",7912.63978075124,-2.19343705551435,0.0549624681664924,-39.9079067713988,0,0
"PHJJKLOP_01362",1656.24154798015,5.48785375403451,0.130439943414391,42.0718808241144,0,0
"PHJJKLOP_01378",1140.46524348807,4.31176767980164,0.105022312977076,41.0557295642767,0,0
"PHJJKLOP_01513",2493.5951478353,3.46250981801777,0.0758770469402515,45.6331652013853,0,0
"PHJJKLOP_01515",73580.0668406831,7.32547459399679,0.0823985150204953,88.9029928776592,0,0
"PHJJKLOP_01516",3009.90445468514,6.42036600529173,0.11868588100245,54.0954488525825,0,0
"PHJJKLOP_01517",6819.65455843287,6.99044172040115,0.100407226489918,69.6209024467281,0,0
"PHJJKLOP_01518",5998.21421237724,6.38242330357363,0.0925946968281079,68.9286052247885,0,0
"PHJJKLOP_01519",12073.9734139797,6.02830065211318,0.0722592166487069,83.4260448936249,0,0
"PHJJKLOP_01520",10487.6671290155,5.88536855766752,0.0768664963837241,76.5661092225053,0,0
"PHJJKLOP_01521",14598.1157632568,5.80193176723243,0.0707437297134634,82.0133712306696,0,0
"PHJJKLOP_01530",9890.12843481973,5.66220296380807,0.0882653225306968,64.1498019999743,0,0
"PHJJKLOP_01533",93235.8622470626,3.89454684163131,0.0663080477827095,58.7341502556926,0,0
"PHJJKLOP_01577",6317.12960635787,2.48332964789596,0.0627608915214407,39.568106629709,0,0
"PHJJKLOP_01586",6872.30771237326,2.68381630574443,0.0615421159391689,43.6094252657358,0,0
"PHJJKLOP_01751",23598.4486962692,2.45780352973431,0.0593296037459149,41.4262589762121,0,0
"PHJJKLOP_01804",1547.06502583451,-3.26205736656579,0.0821785055586168,-39.6947759562141,0,0
"PHJJKLOP_01973",1758.76971303338,4.44925347826726,0.110601621228711,40.2277419520526,0,0
"PHJJKLOP_02073",3910.91416480363,3.83015724012553,0.0672445031696712,56.9586666505853,0,0
"PHJJKLOP_02096",64728.3201010474,3.10030771874337,0.0537431864399112,57.6874562919663,0,0
"PHJJKLOP_02101",28467.1823316271,-2.77278155641971,0.0600469352135822,-46.1769038928823,0,0
"PHJJKLOP_02121",3454.48052081979,2.610009487801,0.0666708096925098,39.1477094674347,0,0
"PHJJKLOP_02122",2676.28481564608,3.14079360503753,0.0731827475218651,42.9171315834943,0,0
"PHJJKLOP_02163",25696.5594682204,-2.10506895325776,0.0502900580689454,-41.8585508565491,0,0
"PHJJKLOP_02167",2905.2792090985,2.995334956909,0.0724044603941995,41.3694811148536,0,0
"PHJJKLOP_02170",5478.30974296257,-5.40832858437957,0.0841387477327698,-64.2786912108174,0,0
"PHJJKLOP_02171",8882.50508252359,-6.0243354539324,0.101497431811499,-59.3545604692818,0,0
"PHJJKLOP_02172",8200.08148942702,-5.4954417472552,0.0715038859656364,-76.8551481229457,0,0
"PHJJKLOP_02245",5015.75160738015,4.66609693679381,0.0735070023877483,63.4782644540478,0,0
"PHJJKLOP_02285",1241.03714982302,5.00790132893003,0.120344158005012,41.6131652084138,0,0
"PHJJKLOP_02286",938.913811148699,4.36636108842689,0.114448315092702,38.1513793793311,0,0
"PHJJKLOP_02287",3767.06645510576,7.36402407365293,0.1353355754562,54.4130695039328,0,0
"PHJJKLOP_02288",2397.46351968101,7.02907427250962,0.149785774006243,46.9275157747402,0,0
"PHJJKLOP_02290",3541.48850621819,6.98585295951032,0.131970783560873,52.9348449029102,0,0
"PHJJKLOP_02292",3075.46923781181,3.59372048767752,0.0874540715117959,41.0926607023985,0,0
"PHJJKLOP_02293",15539.630665016,4.28659295531969,0.0752738882194965,56.9466126529841,0,0
"PHJJKLOP_02294",1575.54478968882,3.5819961869755,0.0875440078848756,40.916520428057,0,0
"PHJJKLOP_02299",7499.23631517559,3.1742108401441,0.0759890224814538,41.7719656930554,0,0
"PHJJKLOP_02301",6310.43044536399,3.15228311649807,0.0705737692059007,44.6664979349651,0,0
"PHJJKLOP_02308",2794.17232491386,-3.02028089013807,0.0719850723665733,-41.9570445766552,0,0
"PHJJKLOP_02320",9499.5163259079,-4.57590369188669,0.0706354196642517,-64.7819990825727,0,0
"PHJJKLOP_02321",2948.13344645204,-4.94532635348909,0.0957296960113677,-51.6592714647484,0,0
"PHJJKLOP_02348",1894.51504898543,-3.07396491571727,0.077622834935608,-39.6012966837307,0,0
"PHJJKLOP_02349",2957.76566323137,-3.19556846826717,0.0703315541241187,-45.4357721518244,0,0
"PHJJKLOP_02358",3787.4778506877,-2.49305866468295,0.0653432022732234,-38.1532979399843,0,0
"PHJJKLOP_02368",11601.2576243349,5.61745085959711,0.0750249396560993,74.8744468885478,0,0
